"speaker","words","episode","num"
"STAN","Dude, this is pretty fucked up right here.","tweek-vs-craig",36
"STAN","Hi. We're here to visit our good friends, Tweek and Craig.","tweek-vs-craig",36
"NURSE","Oh. Well, I suppose a quick visit is okay. Maybe you kids can cheer them up.","tweek-vs-craig",36
"STAN","Hey, you guys. How are you feeling?","tweek-vs-craig",36
"TWEEK","Rrr!","tweek-vs-craig",36
"CRAIG","Ugh.","tweek-vs-craig",36
"STAN","Well, uh. We just came by because we have something to tell you.","tweek-vs-craig",36
"KYLE","Yeah. See, we got you to fight just 'cause we wanted to see who was the toughest. We made up all that stuff we said to get you guys mad at each other.","tweek-vs-craig",36
"CARTMAN","Yes. You can flip us off, Craig. We deserve that. We just came by to apologize. We feel so bad.","tweek-vs-craig",36
"KYLE","Boy, do we ever.","tweek-vs-craig",36
"STAN","So I guess we'll be gong now, and live with the knowledge that... you're both kind of sissies.","tweek-vs-craig",36
"STAN","Well, I mean, that's what was on the news.","tweek-vs-craig",36
"CRAIG","What was on the news?","tweek-vs-craig",36
"CARTMAN","Oh, you didn't see it? Oh. Tweek's family was on the news saying what a wuss youare, Craig.","tweek-vs-craig",36
"CRAIG","Huh?","tweek-vs-craig",36
"KYLE","Yeah. And then Craig's family came on","tweek-vs-craig",36
"MR. GARRISON","Okay, chlidren. Let's take our seats. We have something very important to discuss. Due to recent events around the country I've been instructed to teach you all about sexual harassment in school.","sexual-harassment-panda",37
"KYLE","About what?","sexual-harassment-panda",37
"MR. GARRISON","Now, does anybody know what sexual harassment means?  Yes, Eric?","sexual-harassment-panda",37
"CARTMAN","When you're trying to have intercourse with a lady friend, and some other guy comes up and tickles your balls from behind.","sexual-harassment-panda",37
"MR. GARRISON","...No, Eric! That's not what I'm talking about! The school board has sent over a special guest to teach us all about sexual harassment in schools. Please welcome Petey, the Sexual Harassment Panda.","sexual-harassment-panda",37
"PETEY"," PETEY","sexual-harassment-panda",37
"MR. GARRISON","Say ""hi"" to Sexual Harassment Panda!","sexual-harassment-panda",37
"THE CLASS","Hi, Sexual Harassment Panda.","sexual-harassment-panda",37
"CLYDE","Hababah.","sexual-harassment-panda",37
"PETEY","Did you know that when one little panda pulls on another little panda's underwear, that's sexual harassment? That makes me a sa-a-a-a-ad panda","sexual-harassment-panda",37
"KYLE","This is freaking me out, dude.","sexual-harassment-panda",37
"PETEY","And when one little panda puts his furry little willy in another panda's ear, that makes me a very sad panda. Now, I'm going to pass out these booklets, and we're going to go through each and every sexual harassment law.","sexual-harassment-panda",37
"THE CLASS","Awgh!","sexual-harassment-panda",37
"PETEY","""...Article 36, Section 19: One panda may not make sexual comments about another panda's appearance. If said panda does make...""","sexual-harassment-panda",37
"STAN","Ogh, dude, get me out of here!","sexual-harassment-panda",37
"CARTMAN","I think Sexual Harassment Panda is cool.","sexual-harassment-panda",37
"STAN","You would think that, you little ass-sucker.","sexual-harassment-panda",37
"CARTMAN","What did you call me?","sexual-harassment-panda",37
"STAN","An ass-sucker. It means you suck ass. You see an ass, you suck it. You're an ass-sucker.","sexual-harassment-panda",37
"CARTMAN","That does it! I am suing you for sexual harassment!","sexual-harassment-panda",37
"PETEY","Uh-oh.","sexual-harassment-panda",37
"STAN","What?","sexual-harassment-panda",37
"CARTMAN","You have... sexually harassed me for the last time! It says right here... that now I can sue you and take all of your money.","sexual-harassment-panda",37
"PETEY","That's right, he can.","sexual-harassment-panda",37
"STAN","No you can't, you little ass-sucker!","sexual-harassment-panda",37
"CARTMAN","Oh, you did it again! You all heard him!","sexual-harassment-panda",37
"PETEY","""The first party of the first panda may sue the second-party panda unless that panda was said panda aforementioned panda.""","sexual-harassment-panda",37
"JUDGE JULIE","This is Cartman vs. Marsh, Case No. 3433. What is your complaint, Mr. Cartman?","sexual-harassment-panda",37
"CARTMAN","Your honor, my lawyer is just parking the car. He should be here any second.","sexual-harassment-panda",37
"KYLE","Dude! He got a lawyer?","sexual-harassment-panda",37
"KYLE","Dad?!","sexual-harassment-panda",37
"JUDGE JULIE","All right. Let's move this along, shall we? Now, Eric Cartman, uh, you claim that Stan Marsh sexually harassed you in school.","sexual-harassment-panda",37
"CARTMAN","Th... That is correct, my honor.","sexual-harassment-panda",37
"STAN","Hoh, whatever!","sexual-harassment-panda",37
"CARTMAN","He talked about having oral sex with my ass.","sexual-harassment-panda",37
"STAN","I called you an ass-sucker!","sexual-harassment-panda",37
"CARTMAN","Yes, that was it. I was suh-so upset. I couldn't concentrate the rest of the day. And the way his eyes kept looking at me, slowly going up and down my body, like he was undressing me with his eyes.","sexual-harassment-panda",37
"STAN","What?! Cartman, you call people names all the time!","sexual-harassment-panda",37
"JUDGE JULIE","Mr. Marsh, what do you have to say?","sexual-harassment-panda",37
"STAN","Wwhat do you mean?","sexual-harassment-panda",37
"JUDGE JULIE","I need to hear your defense.","sexual-harassment-panda",37
"STAN","Uh... I'm eight?","sexual-harassment-panda",37
"JUDGE JULIE","All right, this seems pretty open-and-shut. Stan Marsh, under the new Sexual Harassment in Schools law, I am forced to find you guilty.","sexual-harassment-panda",37
"STAN","Huh???","sexual-harassment-panda",37
"CARTMAN","Hooray!","sexual-harassment-panda",37
"JUDGE JULIE","Since the defendant is under age and has no monetary resources, it is the judgment of this court that 50% of Stan Marsh's belongings are to be handed over to Eric Cartman immediately.","sexual-harassment-panda",37
"STAN","I have to give him half my stuff??","sexual-harassment-panda",37
"CARTMAN","Sweet!","sexual-harassment-panda",37
"CARTMAN","Let's see. I want that Clown Criminy game , aand that Power Jim doll.  And, let's see...  Do you really like this remote-controlled truck?","sexual-harassment-panda",37
"STAN","Yeah, dude. That's my favorite toy.","sexual-harassment-panda",37
"CARTMAN","Oh, well, I'll just take that, then. And what about this? Is this one of your favorites?","sexual-harassment-panda",37
"STAN","Uh, no! I hate that toy!","sexual-harassment-panda",37
"CARTMAN","Oh, then you won't mind if I take it!","sexual-harassment-panda",37
"STAN","Damnit!","sexual-harassment-panda",37
"COLLECTOR","Here you go. As your legal fee you can choose between the green choo-choo or the squishy football.","sexual-harassment-panda",37
"CARTMAN","Uh-huh? That model airplane kit? Go on.","sexual-harassment-panda",37
"CARTMAN","What? But uh, why should I sue the school?","sexual-harassment-panda",37
"CARTMAN","Interesting.  Ooo, Stan's asthma inhaler. I want that!","sexual-harassment-panda",37
"JUDGE JULIE","Answer the question. Did you know that sexual harassment was going on in the classroom?","sexual-harassment-panda",37
"MR. GARRISON","No, I had no freakin' idea!","sexual-harassment-panda",37
"MR. GARRISON","Of course, and so does Mr. Hat. We do not tolerate sexual harassment!","sexual-harassment-panda",37
"JUDGE JULIE","You are the witness here, Mr. Garrison, not Mr. Hat.","sexual-harassment-panda",37
"MR. GARRISON","I'm sorry, toots.","sexual-harassment-panda",37
"MR. GARRISON","Yes.","sexual-harassment-panda",37
"MR. GARRISON","Well, he is a little ass-sucker.","sexual-harassment-panda",37
"JUDGE JULIE","Mr. Garrison, I will remind you that we are in court!","sexual-harassment-panda",37
"MR. GARRISON","Okay, baby, I'm sorry.","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","Well, not any more than any other student.","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","I don't know!","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","I can't be around every second!","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","All right, all right, I killed him. I hit him over the head and I cut up the body. I tried to burn him, but it wouldn't burn! Oh, the smell of it! I put the legs in garbage bags and hid the torso under a bridge. I HAD TO DO IT!!  OH GOD!!!","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","I believe so, yes.","sexual-harassment-panda",37
"MAN","That's sexual harassment.","sexual-harassment-panda",37
"PETEY"," PETEY","sexual-harassment-panda",37
"PETEY","Well, when one little panda asks another little panda to perform oral sex, that is sexual harassment.","sexual-harassment-panda",37
"PETEY","I'm afraid the law states that the school must be held responsible.","sexual-harassment-panda",37
"PETEY","Panda.","sexual-harassment-panda",37
"JUDGE JULIE","After careful review, it is the judgment of this court that South Park Elementary pays Eric Theodore Cartman $1.3 million in damages.","sexual-harassment-panda",37
"CARTMAN"," CARTMAN","sexual-harassment-panda",37
"KYLE","It's... big.","sexual-harassment-panda",37
"KYLE","Dad, if the school has to pay you and Cartman $1.3 million, where does that money come from?","sexual-harassment-panda",37
"KYLE","And you don't see a problem with that?","sexual-harassment-panda",37
"KYLE","You're trying to confuse me now, aren't you?","sexual-harassment-panda",37
"MR. GARRISON","Okay, children, there's a few changes being made here at school, but lessons will go on as normal. Any questions? Yes, Stan?","sexual-harassment-panda",37
"STAN","Where's our desks?","sexual-harassment-panda",37
"MR. GARRISON","Rright, ddesks. Well, a lot of cuts had to be made since the school's funding is short for lawsuits.","sexual-harassment-panda",37
"STAN","You see, Cartman? You see what this has done?","sexual-harassment-panda",37
"CARTMAN","All I know is, I got this sweet digital watch and these cool shoes; I'm telling you guys, suing people kicks ass!","sexual-harassment-panda",37
"CLYDE","Wow! I wanna sue somebody!","sexual-harassment-panda",37
"BEBE","Me, too. I wanna get a lawyer.","sexual-harassment-panda",37
"THE CLASS","Yeah!","sexual-harassment-panda",37
"KENNY","(Woohoo)","sexual-harassment-panda",37
"MR. GARRISON","Well, let's just try to cope with the changes and do our schoolwork. Now, I'm gonna write a sentence on the board, and I want you to tell me the noun.","sexual-harassment-panda",37
"THE CLASS","AAAAAAAH!","sexual-harassment-panda",37
"MR. GARRISON","I know, I know. I'm sorry, children, but we can't afford chalk anymore. I have to write on the chalkboard with this rusty nail. Anyway, children, in the sentence, ""The ball is red...""","sexual-harassment-panda",37
"THE CLASS","AAAAAAAH!","sexual-harassment-panda",37
"BEBE","After a boy in my class tried to put his tongue in my nouth, I knew I needed legal help. Kyle's dad helped me get a $1.6 million settlement, and this bright new shiny bicycle. Thank you, Kyle's dad!","sexual-harassment-panda",37
"CLYDE","Kyle's dad got me 1.4 million, and he can do it for you, too. Just look at all these beautiful girls!","sexual-harassment-panda",37
"SINGERS","Kids picking on you? Well, don't be sad.","sexual-harassment-panda",37
"CHAIRMAN","All right, what other cuts do we have to make to the school budget?","sexual-harassment-panda",37
"WOMAN","Uh, next we have Tom Morris. He plays Sexual Harassment Panda at the schools.","sexual-harassment-panda",37
"CHAIRMAN","Oh, right. We certainly can't afford him anymore.","sexual-harassment-panda",37
"WOMAN","I warn you, Mr. Evans, uh, Tom Morris takes his job a little seriously.","sexual-harassment-panda",37
"PETEY","Hello, sexual harassment cubs.","sexual-harassment-panda",37
"MR. EVANS","Uh uh, have a seat, Mr. Morris.","sexual-harassment-panda",37
"PETEY","Who?","sexual-harassment-panda",37
"MR. EVANS","Uh. S-Sexual Harassment Panda.","sexual-harassment-panda",37
"PETEY","Oh, all right.","sexual-harassment-panda",37
"MR. EVANS","Uh. M-m-m-Mr. Morris, we at the school board have been thinking, and, we've decided that perhaps a ""panda"" isn't the best way to explain sexual harassment to children.","sexual-harassment-panda",37
"WOMAN","You see, Mr. Morris, we believe that a panda doesn't really have anything to do with... sexual harassment.  At all.","sexual-harassment-panda",37
"MR. EVANS","...I'm afraid we're just going to have to let you go.","sexual-harassment-panda",37
"PETEY","I'm a sa-a-a-a-ad panda.","sexual-harassment-panda",37
"JUDGE JULIE","Eric Cartman, it is the judgment of this court that you sexually harassed Pip Philip at school.","sexual-harassment-panda",37
"CARTMAN","No way!","sexual-harassment-panda",37
"PIP","I won!","sexual-harassment-panda",37
"CARTMAN","This is ridiculous!","sexual-harassment-panda",37
"JUDGE JULIE","You asked Pip to suck your... you know what. You must give Pip half your stuff, and the school must give Pip $1.6 million.","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","Oh, dear God!","sexual-harassment-panda",37
"JUDGE JULIE","Next!","sexual-harassment-panda",37
"CRAIG","This girl touched my thigh.","sexual-harassment-panda",37
"JUDGE JULIE","Half her belongings, school is sued for 2.1 million.","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","We're ruined!","sexual-harassment-panda",37
"JUDGE JULIE","Next!","sexual-harassment-panda",37
"COUNSELOR MACKEY","Uh, your honor, this young man commented on the shape of my ass.","sexual-harassment-panda",37
"TWEEK","Guh!","sexual-harassment-panda",37
"JUDGE JULIE","Half his stuff, 2 million from the school.","sexual-harassment-panda",37
"PRINCIPAL VICTORIA","Ogh!","sexual-harassment-panda",37
"MR. GARRISON","Okay, children, let's all take our seats. We have a lot to learn today.  Oohh-kay. Uh, Clyde, can you tell me when Ulysses S. Grant was president?","sexual-harassment-panda",37
"CLYDE","Um.","sexual-harassment-panda",37
"MR. GARRISON","Uh, Craig, how about you?","sexual-harassment-panda",37
"CRAIG","Um.  Okay. I refuse to answer on the grounds that it may incinerate me.","sexual-harassment-panda",37
"CRAIG","Incriminate.","sexual-harassment-panda",37
"MR. GARRISON","Okay, children, I'm having a real problem with you all having lawyers! Ir is really disrupting class time!  Uh huh. Ri- oh, uh oh, I see. Oh, okay. Ri-ight. Kids, what I meant to say is that I fully condone you all having lawyers and support your legal recourses in every way. Now, let's get back to Ulysses S. Grant, if that's okay with you, uhum...","sexual-harassment-panda",37
"KEVIN","Let's trade sandwiches.","sexual-harassment-panda",37
"CHEF","Hello there, children!","sexual-harassment-panda",37
"THE BOYS","Hey, Chef.","sexual-harassment-panda",37
"CHEF","How's it going?","sexual-harassment-panda",37
"STAN","Bad.","sexual-harassment-panda",37
"CHEF","Well, they're about to get worse. All I can serve you for lunch is lumpy potatoes.","sexual-harassment-panda",37
"CARTMAN","Lumpy potatoes?! Oh, no!","sexual-harassment-panda",37
"CHEF","Sorry, children. All my funding's been cut.","sexual-harassment-panda",37
"CARTMAN","Oh my God! You guys have to do something!","sexual-harassment-panda",37
"STAN","Chef, how can we stop all these sexual assment lawsuits?","sexual-harassment-panda",37
"CHEF","I don't know, children.  Why don't you ask your dad? He's a lawyer, ain't he?","sexual-harassment-panda",37
"KYLE","I've tried talking to him, but he doesn't want the lawsuits to stop. He's making too much money.","sexual-harassment-panda",37
"CHEF","Well, somebody else has got to know all about this sexual harassment whosafudge.","sexual-harassment-panda",37
"KYLE","Hey, what about that stupid panda?","sexual-harassment-panda",37
"STAN","Yeah, Sexual Harassment Panda. He's the one that started all this. We have to find him!","sexual-harassment-panda",37
"CHEF","Well, I hope you do. Otherwise, it's lumpy potatoes from here on out.","sexual-harassment-panda",37
"CARTMAN","Noooo!","sexual-harassment-panda",37
"MR. EVANS","That's thrity-two more lawsuits in the past twenty-four hours.","sexual-harassment-panda",37
"WOMAN","Oh my God!","sexual-harassment-panda",37
"MR. EVANS","Looks like we'll have to cut all counseling and nutrition programs.","sexual-harassment-panda",37
"WOMAN","The children have started suing adults. They could sue us next.","sexual-harassment-panda",37
"MR. EVANS","Holy smokes, you're right!","sexual-harassment-panda",37
"STAN","'Scuse me. We'd like to speak with Sexual Harassment Panda, please.","sexual-harassment-panda",37
"MR. EVANS","Ugh!  P-please! Don't sue us.","sexual-harassment-panda",37
"KYLE","Huh?","sexual-harassment-panda",37
"MAN","We'll give you anything you want.","sexual-harassment-panda",37
"STAN","We want Sexual Harassment Panda.","sexual-harassment-panda",37
"MR. EVANS","Oh! Well, uh... We had to let him go.","sexual-harassment-panda",37
"CARTMAN","What?!","sexual-harassment-panda",37
"MR. EVANS","D'uh. I mean, he left.","sexual-harassment-panda",37
"STAN","Well, where is he?!","sexual-harassment-panda",37
"WOMAN","We don't know! Honestly, I swear it! Please!! Let us go!","sexual-harassment-panda",37
"STAN","What the hell is wrong with these people?!","sexual-harassment-panda",37
"COMPANY REP","Well. Uh, your credentials are very impressive, and you do seem to have a lot of ambition, uh but I'm afraid there's no room for you at our comapany at this time.","sexual-harassment-panda",37
"PETEY","It's because I'm a panda, isn't it?","sexual-harassment-panda",37
"COMPANY REP","Well, ih it is because you're a panda. Euh, it's because you're a sexual harassment panda.","sexual-harassment-panda",37
"PETEY","I can't help what I am.","sexual-harassment-panda",37
"COMPANY REP","Now, have you ever heard of a retreat called ""The Island of Misfit Mascots?""","sexual-harassment-panda",37
"PETEY","Well, yes, but that place is for loser mascots that make no sense.","sexual-harassment-panda",37
"COMPANY REP","Well, uh, yes. They may be... just what you're looking for.","sexual-harassment-panda",37
"PETEY","I don't have to sit here and listen to this! How would you like a big panda punch in your puss?!","sexual-harassment-panda",37
"REPORTER","As sexual harassment lawsuits increase all over the state, the mother of all trials is set to begin. The sexual harassment case of Everyone vs. Everyone begins tomorrow. No matter what the outcome, the public schools are sure to lose at least a whopping $30 million. Representing the side of Everyone is Gerald Broflovski, the lawyer from South Park who plans to make quite a commission. Representing the side of Everyone Else is Gerald Broflovski. So whatever the outcome, things look very bright for Kyle's dad. Personally, I think Kyle's dad is just a whore, taking advantage of everyone in town and...  This just in! Newscaster Kevin McCarty is being sued by Kyle's dad for slander. The newscaster has yet to be reached for comment. Wait...","sexual-harassment-panda",37
"JUKEBOX","Some days just seem lonely","sexual-harassment-panda",37
"BARKEEP","Another scotch?","sexual-harassment-panda",37
"JUKEBOX","So I'll drive this ol' 18-wheeler down the highway...","sexual-harassment-panda",37
"STANDING PATRON","Hey! Panda bear!  We don't take kindly to your types in here!","sexual-harassment-panda",37
"BARKEEP","Now, calm down, Skeeter. He ain't hurtin' nobody.","sexual-harassment-panda",37
"SKEETER","NO!  I wanna know som'in' from Mr. Panda Bear here! If you pandas are from mountainous areas of China and Tibet, how come you eat bamboo, which is prone to grow only in drier, more arid regions?!","sexual-harassment-panda",37
"BARKEEP","Sk-heeter, I don't want no trouble nu-how.","sexual-harassment-panda",37
"PETEY","It's okay. I get it. There's no room in the world for pandas. Well, you don't have to worry about me! I'm off to the Island of Misfit Mascots!","sexual-harassment-panda",37
"BARKEEP","Damnit, Skeeter! How come every time a panda bear come in here you gotta go flappin' your jaw?","sexual-harassment-panda",37
"KYLE","Dad? Don't you think our last new house is big enough?","sexual-harassment-panda",37
"KYLE","Tomorrow's trial, Everyone vs. Everyone, is gonna make things a lot worse! We have to stop it!","sexual-harassment-panda",37
"KYLE","Hoh God, here we go.","sexual-harassment-panda",37
"KYLE","Isn't that fascism?","sexual-harassment-panda",37
"KYLE","Do you?","sexual-harassment-panda",37
"STAN","'Scuse me.","sexual-harassment-panda",37
"BARKEEP","Yeah? What can I do for you?","sexual-harassment-panda",37
"STAN","Somebody told us they saw a big panda bear in here.","sexual-harassment-panda",37
"BARKEEP","Big panda bear, big panda bear, hm.","sexual-harassment-panda",37
"SKEETER","Hey! Eight-year old! We don't take kindly to your types in here!","sexual-harassment-panda",37
"BARKEEP","Now, calm down, Skeeter. They ain't hurtin' nobody.","sexual-harassment-panda",37
"SKEETER","NO!  I wanna know som'in' from Mr. I'm Eight Years Old here! How come you types are always wearin' them funny padded shirts in the winter?!","sexual-harassment-panda",37
"STAN","...Coats?","sexual-harassment-panda",37
"BARKEEP","Now, Skeeter, I don't want no trouble.","sexual-harassment-panda",37
"PATRON WITH HAT","We don't take kindly to your types around here!","sexual-harassment-panda",37
"STAN","Dude, what the hell is going in?!","sexual-harassment-panda",37
"CARTMAN","Did you guys see a big panda bear in here, or not?","sexual-harassment-panda",37
"SKEETER","We don't take kindly to panda bears!","sexual-harassment-panda",37
"STAN","Well, we don't take kindly to you!","sexual-harassment-panda",37
"PATRON WITH HAT","Well, we don't take kindly to folks that don't take kindly around here.","sexual-harassment-panda",37
"BARKEEP","Kids, there was a panda bear in here. He said somethin' about the Island of Misfit Mascots.","sexual-harassment-panda",37
"CARTMAN","Where's that?","sexual-harassment-panda",37
"BARKEEP","If I'm not mistaken, it's over near the Jenkins place.","sexual-harassment-panda",37
"STAN","Come on, we'd beter hurry.","sexual-harassment-panda",37
"SKEETER","Whoa! Look at her!  Hey! Beautiful woman! We don't take kindly to your types around here!","sexual-harassment-panda",37
"BARKEEP","Nu-how, Skeeter. She ain't hurtin' nobody.","sexual-harassment-panda",37
"JUDGE JULIE","This is Case No. 47g, Everyone vs. Everyone. Representing the side of Everyone is Gerald Broflovski.","sexual-harassment-panda",37
"STAN","""Island Of Misfit Mascots Commune."" This must be the place.","sexual-harassment-panda",37
"A WORM","Hello there, boys.","sexual-harassment-panda",37
"STAN","Whoa! Who are you?","sexual-harassment-panda",37
"THE WORM","I'm Willy, the ""Don't Stare Directly Into The Sun"" Worm. Now, you boys know not to stare directly into the sun, right?","sexual-harassment-panda",37
"THE BOYS","Yes.","sexual-harassment-panda",37
"WILLY","That can burn your retinas and make you blind.","sexual-harassment-panda",37
"STAN","...Thanks a lot, dude.","sexual-harassment-panda",37
"A PIG","Oink oink! Be sure to run around with scissors, says Oinky, the ""Run Around With Scissors"" Pig.","sexual-harassment-panda",37
"CARTMAN","I thought you weren't supposed to run around with scissors.","sexual-harassment-panda",37
"WILLY","That's why he's on the Island Of Misfit Mascots.","sexual-harassment-panda",37
"STAN","Have you seen any panda bears?","sexual-harassment-panda",37
"WILLY","Hm...","sexual-harassment-panda",37
"A FALCON","Hey, kids! I'm Jimmy, the ""Don't Hold On To A Large Magnet While Someone Else Uses A Fan Nearby"" Falcon!","sexual-harassment-panda",37
"KYLE","What??","sexual-harassment-panda",37
"JIMMY","Here, watch.","sexual-harassment-panda",37
"KENNY","(You guys, come get this fucking magnet noooowwww!)  (Argh!)","sexual-harassment-panda",37
"JIMMY","See?","sexual-harassment-panda",37
"STAN","Oh my God! They killed Kenny!","sexual-harassment-panda",37
"KYLE","You bastards!  Hey! There he is!","sexual-harassment-panda",37
"PETEY","Who lives in the caves 'neath the willow tree?","sexual-harassment-panda",37
"STAN","Dude, are we glad to find you! You have to come back to South Park, quick!","sexual-harassment-panda",37
"PETEY","Why?","sexual-harassment-panda",37
"KYLE","Because! Everyone is suing everyone else, and you're pretty much the cause of it all!","sexual-harassment-panda",37
"PETEY","Seems all I do now is cause trouble.","sexual-harassment-panda",37
"A BADGER","Hello, kidsh, I'm Happy, the ""Don't Do Stuff That Might Irritate Your Inner Ear"" Badger.  Well, I'll leave now.","sexual-harassment-panda",37
"STAN","Please, Sexual Harassment Panda. People listen to you. You have to get them to stop suing each other.","sexual-harassment-panda",37
"PETEY","But, I'm just a panda.","sexual-harassment-panda",37
"KYLE","NO YOU'RE NOT, DUDE!! YOU'RE A GUY IN A PANDA COSTUME!!","sexual-harassment-panda",37
"WILLY","Heeyy, I'm a real worm, pal!!","sexual-harassment-panda",37
"KYLE","Okay, sorry, sorry.","sexual-harassment-panda",37
"CARTMAN","You're you're a worm. That's that's cool, that's cool.","sexual-harassment-panda",37
"STAN","Okay, yyou are a panda. But being Sexual Harassment Panda isn't helping anyone right now. You used to use your panda powers to teach people about sexual harassment. But now you need to teach a new message. A new massage that people will find useful again.","sexual-harassment-panda",37
"PETEY","What message?","sexual-harassment-panda",37
"KYLE","That people shouldn't sue each other all the time.","sexual-harassment-panda",37
"PETEY","...You know? You little cubs might just be right.","sexual-harassment-panda",37
"WILLY","Yeah!","sexual-harassment-panda",37
"PETEY","Okay!","sexual-harassment-panda",37
"KYLE","Wait!","sexual-harassment-panda",37
"MR. GARRISON","Hey, it's Sexual Harassment Panda.","sexual-harassment-panda",37
"STAN","No! He's a whole new panda now, and he's got something to say.","sexual-harassment-panda",37
"PETEY","Hello, everyone. I'm Petey, the ""Don't Sue People"" Panda.","sexual-harassment-panda",37
"JIMBO","""Don't Sue People"" Panda?","sexual-harassment-panda",37
"SKEETER","Hey! We don't take kindly to folks that don't sue people 'round here!","sexual-harassment-panda",37
"BARKEEP","Nuhow, Skeeter, he ain't hurtin' nobody.","sexual-harassment-panda",37
"PETEY","Listen to me: when you sue somebody, it hurts everyone. You sue for money, but where do you think that money comes from? From the schools, from taxes, from the state. From you.  There's no such thing as free money. When you sue somebody, you take money away from parks and schools and charities, and put it in your own pocket. And that makes me a sa-a-a-a-ad panda.","sexual-harassment-panda",37
"BEARDED MAN","I'm a sad panda, too.","sexual-harassment-panda",37
"ALL","Yeah!","sexual-harassment-panda",37
"PETEY","""Don't Sue People"" Panda.","sexual-harassment-panda",37
"PETEY AND THE BOYS","Hooray!","sexual-harassment-panda",37
"PETEY","Pandas love ice cream.","sexual-harassment-panda",37
"JUDGE JULIE","Well, seeing as we have no lawyers, I'm throwing the case out! Case dismissed!","sexual-harassment-panda",37
"SKEETER","Hey! We don't take too kindly to cases being dismissed around here!","sexual-harassment-panda",37
"BARKEEP",NA,"sexual-harassment-panda",37
"RUMPERTUMSKIN","Heheheheh! Now I will kill the President and Salma Hayek!","cat-orgy",38
"POLLY","Oh, save me! Who will save me?","cat-orgy",38
"CARTMAN","I will! James West, cowboy and rap star!  Quick, Artemus Clyde Frog! We've got to save Salma Hayek!","cat-orgy",38
"CLYDE FROG","If we save her, I am going to take off her pants and play Slip'N'Slide!","cat-orgy",38
"CARTMAN","Are you okay, Salma Hayek?","cat-orgy",38
"POLLY","Yes, but I need to get out of here and eat some tacos and burritos. Me gusta tacos mucho!","cat-orgy",38
"RUMPERTUMSKIN","You cannot stop me, James West!","cat-orgy",38
"CARTMAN","Look out, Artemus Clyde Frog! It's a giant metal spider!  Bang! Bangbang! Yoyoyo, jiggity jiggy with it! Bang bang bang!  We saved the day! The Wild Wild West, The Wild Wild Wild West. Uhyo wicky wicky scratch, Uh wicky wicky scratch...","cat-orgy",38
"LIANE","Eric.  The babysitter's here. Come on downstairs.","cat-orgy",38
"CARTMAN","But mmmooom, I'm playing Wild Wild West.","cat-orgy",38
"LIANE","I have to leave soon, Eric.","cat-orgy",38
"CARTMAN","But mom, me and Artemus Clyde Frog still have to do our love scene with Salma Ha-yek.","cat-orgy",38
"LIANE","Come down as soon as you're done.","cat-orgy",38
"CARTMAN"," CARTMAN","cat-orgy",38
"LIANE","Thank you so much for babysitting little Eric, Shelley.","cat-orgy",38
"SHELLEY","Okay.","cat-orgy",38
"LIANE","All those other babysitters won't come back.","cat-orgy",38
"SHELLEY","I charge $5 for the first hour, 5% bumps every hour after that up to six hours, which enters into golden time.","cat-orgy",38
"LIANE","Oh, that sounds fine. I'm going to a meteor shower party. The number where I'll be is on the refrigerator. Eric's nookie time is 9 o'clock sharp. If his little woogums get cold, you can turn up the heat over here. And if he gets cranky, just play tummy-rub-rubs with him, and make sure he wipes good after he makes bears.","cat-orgy",38
"SHELLEY","Bears?","cat-orgy",38
"LIANE","Oh! And don't mind the cat. She's just being loud because she's in heat.","cat-orgy",38
"KITTY","Meowrowr!","cat-orgy",38
"CARTMAN","No, Kitty! I don't have anything!","cat-orgy",38
"KITTY","Meow rowrrowrrowrrowrrowr!","cat-orgy",38
"CARTMAN","What the hell is wrong with you?! Stop it, Kitty!","cat-orgy",38
"KITTY","Rowrrowrrowrrowrrowr!","cat-orgy",38
"CARTMAN","No Kitty, that a bad God-damned kitty!","cat-orgy",38
"LIANE","Okay, muffin. Mommy's leaving now. You do what the babysitter tells you, okay?","cat-orgy",38
"CARTMAN","Uh-huh.","cat-orgy",38
"LIANE","Be good.","cat-orgy",38
"CARTMAN","Right.","cat-orgy",38
"LIANE","Come give Mommy Eskimo kisses!","cat-orgy",38
"CARTMAN","Aw, Ma.","cat-orgy",38
"LIANE","Eskimo kisses for Mom-my!","cat-orgy",38
"CARTMAN","Jesus Christ.","cat-orgy",38
"LIANE","Bye, kids.","cat-orgy",38
"CARTMAN","Well, go put that pizza in the oven, bitch! I'm hungry!  Ow!","cat-orgy",38
"SHELLEY","Alright, turd, listen up! Now that your mom is gone, I'm in charge. I don't know how you treat your other babysitters, but when I'm babysitting, you're nothing but a little turd. You're a stinky dried-up stupid turd! Got it?!","cat-orgy",38
"CARTMAN","You can't hit me! Didn't you see those nanny videos on TV?","cat-orgy",38
"SHELLEY","My boyfriend is coming over, so you go to the kitchen, and you make us that pizza before I snap you in half like the little turd-stick you are!","cat-orgy",38
"CARTMAN","You're not allowed to have people over!","cat-orgy",38
"SHELLEY","Move!","cat-orgy",38
